,url,university_id,university_name,discovered_via,link_group_type,confidence_score,status,extracted_at,error_message
158,https://www.kaplanpathways.com/where-to-study/university-of-bristol-international-foundation-programme/application/,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
159,https://www.kaplanpathways.com/where-to-study/uwe-bristol-international-college/courses/pre-masters/#/?status=11&course-prefer-study=2,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
160,https://www.kaplanpathways.com/where-to-study/glasgow-international-college/courses/,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
161,https://www.kaplanpathways.com/where-to-study/university-of-bristol-international-foundation-programme/courses/international-foundation-programme/#/?status=11&course-prefer-study=1,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
162,https://www.kaplanpathways.com/where-to-study/glasgow-international-college/courses/pre-masters/#/?status=11&course-prefer-study=1,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
163,https://www.kaplanpathways.com/degree-finder/#/search-result?cp_pathway_study_location=10&cp_award_id=1385&filtered=1&status=1,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
164,https://www.kaplanpathways.com/where-to-study/uwe-bristol-international-college/courses/international-year-one/#/?status=11&course-prefer-study=1,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
165,https://www.kaplanpathways.com/where-to-study/us-universities/arizona-state-university/programs/transfer-admission/#main,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
166,https://www.kaplanpathways.com/where-to-study/glasgow-international-college/courses/pre-masters/#/?status=11&course-prefer-study=3,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
167,https://www.kaplanpathways.com/where-to-study/online-study-options/digital-pathways/apply/,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
168,https://www.kaplanpathways.com/where-to-study/university-of-essex-international-college/courses/pre-masters/#/?status=11&course-prefer-study=5,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
169,https://www.kaplanpathways.com/where-to-study/online-study-options/digital-pathways/courses/#prepathways,1,Kaplan is marketplace,dynamic-degree-finder,,,pending,,
